"TALHAO";"AREA_TL";"DATA_PL";"ESPAC";"PARCELA";"DATA_MD";"AREA_PC";"COVA";"DAP";"HT";"HD";"HT_EST";"VCC";"VSC";"AS";"I"
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;90;15;NA;19,98;20,2540103339276;0,173724973097372;0,15215288530944;0,0176714586764426;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;1;12,5;18,5;19,6;18,5;0,113389343990598;0,0987833826962674;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;2;12;17,6;19,6;17,6;0,100329281316588;0,0872991947888506;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;3;14;20,4;19,6;20,4;0,153490018772823;0,134166222024298;0,01539380400259;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;4;12,5;17,9;19,6;17,9;0,110048175931943;0,0958694666195929;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;5;12;17,5;19,6;17,5;0,0998120138257869;0,0868486161250892;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;6;12;18;19,6;18;0,10239564022881;0,0890991731022525;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;7;12,5;17,7;19,6;17,7;0,108932157655118;0,0948961806060826;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;8;10,5;16,8;19,6;16,8;0,0747362941022951;0,064778891496092;0,00865901475145687;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;9;11;17,5;19,6;17,5;0,0846810354280798;0,0734994673682079;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;10;13,5;19;19,6;19;0,134347257870049;0,117302968629288;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;11;12;18,9;19,6;18,9;0,107029529550714;0,0931358367768996;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;12;13;20,2;19,6;20,2;0,132248186017481;0,115352482815247;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;13;12;18,7;19,6;18,7;0,106001581197651;0,0922403558495999;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;14;13;19,7;19,6;19,7;0,129275171673007;0,112756493018592;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;15;13;17,8;19,6;17,8;0,11791200199555;0,102834964920149;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;16;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;17;11,5;NA;19,6;18,2511623846719;0,0956794700960287;0,0831548666418913;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;18;12,5;NA;19,6;18,8061534528403;0,115090300925595;0,100266865909156;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;19;14;NA;19,6;19,5132438556715;0,1474250419446;0,128859127468795;0,01539380400259;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;20;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;21;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;22;11;NA;19,6;17,9431545654414;0,08662407919618;0,0751878082756941;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;23;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;24;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;25;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;26;14;NA;19,6;19,5132438556715;0,1474250419446;0,128859127468795;0,01539380400259;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;27;14;NA;19,6;19,5132438556715;0,1474250419446;0,128859127468795;0,01539380400259;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;28;14;NA;19,6;19,5132438556715;0,1474250419446;0,128859127468795;0,01539380400259;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;29;14,5;20,1;19,6;20,1;0,161821909605477;0,141589283756998;0,0165129963854313;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;30;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;31;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;32;13;19,5;19,6;19,5;0,128084012896359;0,111716409951942;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;33;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;34;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;35;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;36;12,5;19,6;19,6;19,6;0,119488974426107;0,104103262706973;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;37;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;38;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;39;13,5;NA;19,6;19,2922151451489;0,136220331645042;0,118940209199844;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;40;5;NA;19,6;11,2172661787641;0,012752718182628;0,0108169378898748;0,00196349540849362;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;41;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;42;12,5;NA;19,6;18,8061534528403;0,115090300925595;0,100266865909156;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;43;13,5;NA;19,6;19,2922151451489;0,136220331645042;0,118940209199844;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;44;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;45;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;46;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;47;14;NA;19,6;19,5132438556715;0,1474250419446;0,128859127468795;0,01539380400259;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;48;12,5;NA;19,6;18,8061534528403;0,115090300925595;0,100266865909156;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;49;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;50;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;51;12,5;NA;19,6;18,8061534528403;0,115090300925595;0,100266865909156;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;52;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;53;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;54;13;19;19,6;19;0,125101123219729;0,109111889359125;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;55;12,5;NA;19,6;18,8061534528403;0,115090300925595;0,100266865909156;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;56;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;57;11,5;NA;19,6;18,2511623846719;0,0956794700960287;0,0831548666418913;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;58;13,5;NA;19,6;19,2922151451489;0,136220331645042;0,118940209199844;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;59;11;NA;19,6;17,9431545654414;0,08662407919618;0,0751878082756941;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;60;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;61;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;62;11;NA;19,6;17,9431545654414;0,08662407919618;0,0751878082756941;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;63;14;NA;19,6;19,5132438556715;0,1474250419446;0,128859127468795;0,01539380400259;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;64;14;NA;19,6;19,5132438556715;0,1474250419446;0,128859127468795;0,01539380400259;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;65;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;66;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;67;12,5;19,8;19,6;19,8;0,120594534001953;0,105067524529109;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;68;13,5;NA;19,6;19,2922151451489;0,136220331645042;0,118940209199844;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;69;11;NA;19,6;17,9431545654414;0,08662407919618;0,0751878082756941;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;70;13,5;NA;19,6;19,2922151451489;0,136220331645042;0,118940209199844;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;71;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;72;12,5;NA;19,6;18,8061534528403;0,115090300925595;0,100266865909156;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;73;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;74;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;75;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;76;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;77;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;78;12,5;NA;19,6;18,8061534528403;0,115090300925595;0,100266865909156;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;79;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;80;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;81;12;NA;19,6;18,5381453282327;0,105168942931329;0,0915150231602435;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;82;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;83;12,5;NA;19,6;18,8061534528403;0,115090300925595;0,100266865909156;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;84;13,5;NA;19,6;19,2922151451489;0,136220331645042;0,118940209199844;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;85;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;86;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;87;12,5;NA;19,6;18,8061534528403;0,115090300925595;0,100266865909156;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;88;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;89;13;NA;19,6;19,0569833139297;0,125441437598908;0,109409032655908;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";5;"2012-09-05";810;90;16;NA;19,6;20,2780814925507;0,196465769637466;0,172388356681968;0,0201061929829747;63,1
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;1;15,5;24,5;24,4;24,5;0,219659182705809;0,19260030577994;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;2;15;24,1;24,4;24,1;0,203403548771922;0,178176853135313;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;3;11;21,5;24,4;21,5;0,102067368019762;0,0886081227006098;0,00950331777710912;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;4;15;23,9;24,4;23,9;0,201871669151187;0,176833501424715;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;5;16;24,8;24,4;24,8;0,235828052031195;0,206967964866555;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;6;NA;NA;24,4;NA;NA;NA;NA;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;7;13,5;22,8;24,4;22,8;0,158510893128123;0,138426032221402;0,0143138815279185;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;8;13;22,9;24,4;22,9;0,148188909364515;0,129272727854933;0,0132732289614169;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;9;14;24,9;24,4;24,9;0,183913032982675;0,160790853282086;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;10;14,5;24,3;24,4;24,3;0,192219228973721;0,168217647304497;0,0165129963854313;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;11;15,5;23,9;24,4;23,9;0,214773584029577;0,188311916423606;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;12;16;24,8;24,4;24,8;0,235828052031195;0,206967964866555;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;13;16;24,1;24,4;24,1;0,229781583732676;0,201655727920409;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;14;13,5;23,1;24,4;23,1;0,16040178561794;0,140079144833323;0,0143138815279185;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;15;15;24,4;24,4;24,4;0,20569915946294;0,180189964453407;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;16;15;24,9;24,4;24,9;0,209519374765496;0,18354011579737;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;17;15,5;24,8;24,4;24,8;0,22209780251529;0,194740870957866;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;18;15;NA;24,4;24,1173269272395;0,203536206920564;0,178293185611316;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;19;15;NA;24,4;24,1173269272395;0,203536206920564;0,178293185611316;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;20;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;21;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;22;14,5;NA;24,4;23,8091843662464;0,188693861873889;0,16512913866725;0,0165129963854313;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;23;15,5;23,7;24,4;23,7;0,213142533081913;0,186880266659593;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;24;15,5;NA;24,4;24,4091987166095;0,218920538217257;0,191951945504044;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;25;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;26;15,5;NA;24,4;24,4091987166095;0,218920538217257;0,191951945504044;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;27;15;NA;24,4;24,1173269272395;0,203536206920564;0,178293185611316;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;28;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;29;15,5;NA;24,4;24,4091987166095;0,218920538217257;0,191951945504044;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;30;15,5;NA;24,4;24,4091987166095;0,218920538217257;0,191951945504044;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;31;15;NA;24,4;24,1173269272395;0,203536206920564;0,178293185611316;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;32;15,5;NA;24,4;24,4091987166095;0,218920538217257;0,191951945504044;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;33;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;34;15,5;NA;24,4;24,4091987166095;0,218920538217257;0,191951945504044;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;35;15;NA;24,4;24,1173269272395;0,203536206920564;0,178293185611316;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;36;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;37;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;38;12;NA;24,4;21,9705252248508;0,122690999156919;0,10678019057429;0,0113097335529233;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;39;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;40;14,5;NA;24,4;23,8091843662464;0,188693861873889;0,16512913866725;0,0165129963854313;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;41;12,5;NA;24,4;22,3840251706392;0,134789145592838;0,117448800390362;0,0122718463030851;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;42;15;NA;24,4;24,1173269272395;0,203536206920564;0,178293185611316;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;43;15,5;NA;24,4;24,4091987166095;0,218920538217257;0,191951945504044;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;44;13,5;NA;24,4;23,1384455157745;0,160643941356592;0,140290851011863;0,0143138815279185;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;45;14,5;NA;24,4;23,8091843662464;0,188693861873889;0,16512913866725;0,0165129963854313;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;46;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;47;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;48;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;49;12;NA;24,4;21,9705252248508;0,122690999156919;0,10678019057429;0,0113097335529233;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;50;14,5;NA;24,4;23,8091843662464;0,188693861873889;0,16512913866725;0,0165129963854313;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;51;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;52;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;53;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;54;13,5;NA;24,4;23,1384455157745;0,160643941356592;0,140290851011863;0,0143138815279185;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;55;15;NA;24,4;24,1173269272395;0,203536206920564;0,178293185611316;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;56;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;57;14,5;NA;24,4;23,8091843662464;0,188693861873889;0,16512913866725;0,0165129963854313;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;58;17;NA;24,4;25,1989642980253;0,268304642259326;0,235882995118745;0,0226980069221863;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;59;16,5;NA;24,4;24,9489541919508;0,251306770432151;0,220748164157528;0,0213824649984955;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;60;15,5;NA;24,4;24,4091987166095;0,218920538217257;0,191951945504044;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;61;13;NA;24,4;22,7726215183906;0,147440956859148;0,128619539911656;0,0132732289614169;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;62;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;63;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;64;16,5;23,6;24,4;23,6;0,238948858637105;0,209881399314555;0,0213824649984955;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;65;15;NA;24,4;24,1173269272395;0,203536206920564;0,178293185611316;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;66;13;NA;24,4;22,7726215183906;0,147440956859148;0,128619539911656;0,0132732289614169;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;67;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;68;10;NA;24,4;20,0148208842587;0,0798877096069386;0,0691592908337223;0,00785398163397448;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;69;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;70;16,5;NA;24,4;24,9489541919508;0,251306770432151;0,220748164157528;0,0213824649984955;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;71;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;72;13;NA;24,4;22,7726215183906;0,147440956859148;0,128619539911656;0,0132732289614169;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;73;14;NA;24,4;23,4833992425066;0,174395687495655;0,152461211926637;0,01539380400259;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;74;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;75;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;76;13,5;NA;24,4;23,1384455157745;0,160643941356592;0,140290851011863;0,0143138815279185;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;77;17;25,1;24,4;25,1;0,267348574419502;0,235041541008116;0,0226980069221863;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;78;16;NA;24,4;24,6860357402494;0,234844741640943;0,206104049040932;0,0201061929829747;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;79;14,5;NA;24,4;23,8091843662464;0,188693861873889;0,16512913866725;0,0165129963854313;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;80;15,5;NA;24,4;24,4091987166095;0,218920538217257;0,191951945504044;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;81;15,5;NA;24,4;24,4091987166095;0,218920538217257;0,191951945504044;0,0188691908756237;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;82;15;NA;24,4;24,1173269272395;0,203536206920564;0,178293185611316;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;83;15;NA;24,4;24,1173269272395;0,203536206920564;0,178293185611316;0,0176714586764426;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;84;13;NA;24,4;22,7726215183906;0,147440956859148;0,128619539911656;0,0132732289614169;66,0666666666667
2;45;"2007-04-01";"3x3";7;"2012-09-03";810;85;14,5;NA;24,4;23,8091843662464;0,188693861873889;0,16512913866725;0,0165129963854313;66,0666666666667
