ARVORE;DAP;HT;hi;di_cc;e_casca
103;24,19155135;36,63;18;16,2338042;4
103;24,19155135;36,63;20;14,96056465;4
103;24,19155135;36,63;22;13,52817016;5
103;24,19155135;36,63;24;12,73239545;4
103;24,19155135;36,63;26;11,4591559;4
103;24,19155135;36,63;28;10,18591636;3
103;24,19155135;36,63;30;8,75352187;3
103;24,19155135;36,63;32;7,002817496;3
103;24,19155135;36,63;34;4,61549335;3
103;24,19155135;36,63;36;1,591549431;1
104;24,19155135;37,5;0,1;29,9211293;10
104;24,19155135;37,5;0,5;26,89718538;8
104;24,19155135;37,5;1;24,98732607;7
104;24,19155135;37,5;1,5;23,71408652;7
104;24,19155135;37,5;2;23,23662169;7
104;24,19155135;37,5;4;21,8042272;6
104;24,19155135;37,5;6;21,32676237;6
104;24,19155135;37,5;8;20,84929755;7
104;24,19155135;37,5;10;19,73521294;6
104;24,19155135;37,5;12;19,09859317;6
104;24,19155135;37,5;14;18,30281846;4
104;24,19155135;37,5;16;17,3478888;6
104;24,19155135;37,5;18;16,2338042;5
104;24,19155135;37,5;20;15,11971959;5
104;24,19155135;37,5;22;14,00563499;5
104;24,19155135;37,5;24;12,5732405;5
104;24,19155135;37,5;26;11,93662073;4
104;24,19155135;37,5;28;10,02676141;3
104;24,19155135;37,5;30;9,390141642;4
104;24,19155135;37,5;32;7,639437268;3
104;24,19155135;37,5;34;5,729577951;3
104;24,19155135;37,5;36;3,023943919;2
105;24,35070629;36,98;0,1;29,60281942;8
105;24,35070629;36,98;0,5;27,21549527;7
105;24,35070629;36,98;1;26,10141067;7
105;24,35070629;36,98;1,5;23,71408652;6
105;24,35070629;36,98;2;23,23662169;5
105;24,35070629;36,98;4;21,64507226;7
105;24,35070629;36,98;6;21,00845249;7
105;24,35070629;36,98;8;20,53098766;6
105;24,35070629;36,98;10;19,41690306;5
105;24,35070629;36,98;12;18,62112834;5
105;24,35070629;36,98;14;17,50704374;4
105;24,35070629;36,98;16;16,55211408;4
105;24,35070629;36,98;18;15,59718442;4
105;24,35070629;36,98;20;14,48309982;4
105;24,35070629;36,98;22;13,36901522;3
105;24,35070629;36,98;24;12,09577567;4
105;24,35070629;36,98;26;11,30000096;3
105;24,35070629;36,98;28;9,549296586;3
105;24,35070629;36,98;30;8,912676813;3
105;24,35070629;36,98;32;7,321127382;3
105;24,35070629;36,98;34;5,252113122;2
105;24,35070629;36,98;36;2,06901426;1
106;24,82817112;37,65;0,1;28,01126998;7
106;24,82817112;37,65;0,5;27,21549527;6
106;24,82817112;37,65;1;24,98732607;9
106;24,82817112;37,65;1,5;24,50986124;8
106;24,82817112;37,65;2;23,87324146;8
106;24,82817112;37,65;4;22,60000192;7
106;24,82817112;37,65;6;21,48591732;7
106;24,82817112;37,65;8;21,16760743;8
106;24,82817112;37,65;10;20,05352283;7
106;24,82817112;37,65;12;18,93943823;6
106;24,82817112;37,65;14;17,82535363;6
106;24,82817112;37,65;16;16,87042397;6
106;24,82817112;37,65;18;16,07464925;5
106;24,82817112;37,65;20;14,80140971;4
106;24,82817112;37,65;22;13,68732511;4
106;24,82817112;37,65;24;12,25493062;4
106;24,82817112;37,65;26;11,4591559;4
106;24,82817112;37,65;28;10,3450713;3
106;24,82817112;37,65;30;8,912676813;3
106;24,82817112;37,65;32;7,639437268;3
106;24,82817112;37,65;34;5,570423008;3
106;24,82817112;37,65;36;3,342253805;2
107;25,14648101;36,51;0,1;28,96619964;10
107;25,14648101;36,51;0,5;25,46479089;9
107;25,14648101;36,51;1;24,98732607;7
107;25,14648101;36,51;1,5;22,75915686;8
107;25,14648101;36,51;2;22,60000192;8
107;25,14648101;36,51;4;21,48591732;7
107;25,14648101;36,51;6;20,6901426;7
107;25,14648101;36,51;8;20,37183272;5
107;25,14648101;36,51;10;19,576058;7
107;25,14648101;36,51;12;18,4619734;6
107;25,14648101;36,51;14;17,18873385;5
107;25,14648101;36,51;16;16,2338042;6
107;25,14648101;36,51;18;15,43802948;5
107;25,14648101;36,51;20;14,64225476;5
107;25,14648101;36,51;22;13,05070533;4
107;25,14648101;36,51;24;11,93662073;4
107;25,14648101;36,51;26;10,98169107;4
107;25,14648101;36,51;28;9,867606472;4
107;25,14648101;36,51;30;8,276057041;4
107;25,14648101;36,51;32;7,161972439;4
107;25,14648101;36,51;34;4,61549335;3
107;25,14648101;36,51;36;1,273239545;2
108;25,30563595;37,62;0,1;28,96619964;8
108;25,30563595;37,62;0,5;26,10141067;8
108;25,30563595;37,62;1;25,46479089;8
108;25,30563595;37,62;1,5;24,66901618;7
108;25,30563595;37,62;2;24,03239641;8
108;25,30563595;37,62;4;22,60000192;7
108;25,30563595;37,62;6;21,48591732;7
108;25,30563595;37,62;8;21,16760743;7
108;25,30563595;37,62;10;20,37183272;7
108;25,30563595;37,62;12;19,41690306;6
108;25,30563595;37,62;14;18,4619734;5
108;25,30563595;37,62;16;17,18873385;6
108;25,30563595;37,62;18;16,71126902;5
108;25,30563595;37,62;20;15,91549431;5
108;25,30563595;37,62;22;14,32394488;5
108;25,30563595;37,62;24;12,73239545;4
108;25,30563595;37,62;26;11,93662073;4
108;25,30563595;37,62;28;10,02676141;4
108;25,30563595;37,62;30;9,390141642;4
108;25,30563595;37,62;32;8,116902098;4
108;25,30563595;37,62;34;6,525352667;3
108;25,30563595;37,62;36;3,501408748;2
109;25,78310078;37,64;0,1;29,60281942;8
109;25,78310078;37,64;0,5;27,53380515;8
109;25,78310078;37,64;1;26,10141067;6
109;25,78310078;37,64;1,5;25,30563595;6
109;25,78310078;37,64;2;24,82817112;6
109;25,78310078;37,64;4;23,23662169;6
109;25,78310078;37,64;6;22,28169203;6
109;25,78310078;37,64;8;21,8042272;5
109;25,78310078;37,64;10;21,00845249;5
109;25,78310078;37,64;12;19,73521294;4
109;25,78310078;37,64;14;19,09859317;4
109;25,78310078;37,64;16;18,14366351;4
109;25,78310078;37,64;18;16,87042397;4
109;25,78310078;37,64;20;15,91549431;4
109;25,78310078;37,64;22;15,27887454;4
109;25,78310078;37,64;24;13,05070533;4
109;25,78310078;37,64;26;12,5732405;4
109;25,78310078;37,64;28;11,61831085;4
109;25,78310078;37,64;30;9,867606472;4
109;25,78310078;37,64;32;8,276057041;3
109;25,78310078;37,64;34;6,68450761;2
109;25,78310078;37,64;36;3,501408748;2
110;26,10141067;37,34;0,1;32,78591828;7
110;26,10141067;37,34;0,5;28,32957987;6
110;26,10141067;37,34;1;26,41972055;7
110;26,10141067;37,34;1,5;24,82817112;6
110;26,10141067;37,34;2;24,50986124;5
110;26,10141067;37,34;4;23,55493158;5
110;26,10141067;37,34;6;22,44084698;6
110;26,10141067;37,34;8;21,32676237;5
110;26,10141067;37,34;10;21,00845249;5
110;26,10141067;37,34;12;20,21267777;5
110;26,10141067;37,34;14;18,78028328;5
110;26,10141067;37,34;16;17,82535363;5
110;26,10141067;37,34;18;17,02957891;5
110;26,10141067;37,34;20;15,59718442;5
110;26,10141067;37,34;22;14,48309982;4
110;26,10141067;37,34;24;13,20986028;4
110;26,10141067;37,34;26;12,41408556;4
110;26,10141067;37,34;28;10,98169107;4
110;26,10141067;37,34;30;9,867606472;4
110;26,10141067;37,34;32;8,435211984;3
110;26,10141067;37,34;34;6,047887837;3
110;26,10141067;37,34;36;3,501408748;2
111;26,26056561;37,79;0,1;30,23943919;9
111;26,26056561;37,79;0,5;28,96619964;8
111;26,26056561;37,79;1;27,37465021;9
111;26,26056561;37,79;1,5;25,78310078;9
111;26,26056561;37,79;2;25,14648101;8
111;26,26056561;37,79;4;23,87324146;7
111;26,26056561;37,79;6;22,75915686;6
111;26,26056561;37,79;8;22,12253709;6
111;26,26056561;37,79;10;20,6901426;6
111;26,26056561;37,79;12;20,37183272;5
111;26,26056561;37,79;14;19,25774811;5
111;26,26056561;37,79;16;17,82535363;5
111;26,26056561;37,79;18;16,87042397;5
111;26,26056561;37,79;20;15,91549431;5
111;26,26056561;37,79;22;14,96056465;4
111;26,26056561;37,79;24;13,05070533;4
111;26,26056561;37,79;26;12,41408556;4
111;26,26056561;37,79;28;11,4591559;4
111;26,26056561;37,79;30;9,867606472;4
111;26,26056561;37,79;32;7,798592212;3
111;26,26056561;37,79;34;7,002817496;3
111;26,26056561;37,79;36;3,819718634;2
112;26,5788755;37,05;0,1;33,74084794;9
112;26,5788755;37,05;0,5;28,32957987;9
112;26,5788755;37,05;1;26,89718538;7
112;26,5788755;37,05;1,5;25,62394584;6
112;26,5788755;37,05;2;24,98732607;6
112;26,5788755;37,05;4;24,03239641;6
112;26,5788755;37,05;6;22,28169203;6
112;26,5788755;37,05;8;21,96338215;6
112;26,5788755;37,05;10;21,32676237;5
112;26,5788755;37,05;12;20,21267777;6
112;26,5788755;37,05;14;18,93943823;5
112;26,5788755;37,05;16;18,30281846;5
112;26,5788755;37,05;18;17,50704374;5
112;26,5788755;37,05;20;16,55211408;4
112;26,5788755;37,05;22;14,32394488;5
112;26,5788755;37,05;24;13,52817016;5
112;26,5788755;37,05;26;12,25493062;4
112;26,5788755;37,05;28;10,66338119;4
112;26,5788755;37,05;30;9,549296586;4
112;26,5788755;37,05;32;7,957747155;4
112;26,5788755;37,05;34;5,888732894;3
112;26,5788755;37,05;36;2,06901426;2
113;12,25493062;22,98;0,1;14,80140971;8
113;12,25493062;22,98;0,5;13,68732511;8
113;12,25493062;22,98;1;12,89155039;7
113;12,25493062;22,98;1,5;12,25493062;6
113;12,25493062;22,98;2;11,77746579;6
113;12,25493062;22,98;4;11,30000096;5
113;12,25493062;22,98;6;10,98169107;5
113;12,25493062;22,98;8;10,50422624;3
113;12,25493062;22,98;10;8,912676813;4
113;12,25493062;22,98;12;8,435211984;4
113;12,25493062;22,98;14;7,480282325;4
113;12,25493062;22,98;16;6,525352667;4
113;12,25493062;22,98;18;5,411268065;3
113;12,25493062;22,98;20;3,501408748;2
113;12,25493062;22,98;22;1,432394488;1
114;12,5732405;22,82;0,1;14,96056465;9
114;12,5732405;22,82;0,5;13,52817016;6
114;12,5732405;22,82;1;13,05070533;6
114;12,5732405;22,82;1,5;12,41408556;6
114;12,5732405;22,82;2;12,09577567;5
114;12,5732405;22,82;4;11,61831085;4
114;12,5732405;22,82;6;11,14084602;4
114;12,5732405;22,82;8;10,3450713;4
114;12,5732405;22,82;10;9,549296586;3
114;12,5732405;22,82;12;8,594366927;3
114;12,5732405;22,82;14;7,321127382;3
114;12,5732405;22,82;16;6,68450761;3
114;12,5732405;22,82;18;5,252113122;3
114;12,5732405;22,82;20;3,342253805;2
114;12,5732405;22,82;22;1,114084602;1
115;12,89155039;23,5;0,1;15,43802948;9
115;12,89155039;23,5;0,5;14,64225476;6
115;12,89155039;23,5;1;12,73239545;4
115;12,89155039;23,5;1,5;12,73239545;4
115;12,89155039;23,5;2;12,41408556;4
115;12,89155039;23,5;4;11,93662073;3
115;12,89155039;23,5;6;11,30000096;3
115;12,89155039;23,5;8;10,18591636;3
115;12,89155039;23,5;10;9,390141642;3
115;12,89155039;23,5;12;8,594366927;3
115;12,89155039;23,5;14;7,639437268;3
115;12,89155039;23,5;16;6,366197724;3
115;12,89155039;23,5;18;5,411268065;3
115;12,89155039;23,5;20;4,13802852;2
115;12,89155039;23,5;22;2,546479089;2
116;13,20986028;22,9;0,1;17,18873385;6
116;13,20986028;22,9;0,5;14,32394488;6
116;13,20986028;22,9;1;13,36901522;6
116;13,20986028;22,9;1,5;13,05070533;5
116;13,20986028;22,9;2;12,73239545;5
116;13,20986028;22,9;4;12,09577567;4
116;13,20986028;22,9;6;11,61831085;4
116;13,20986028;22,9;8;10,82253613;4
116;13,20986028;22,9;10;9,867606472;4
116;13,20986028;22,9;12;9,071831756;3
116;13,20986028;22,9;14;7,161972439;3
116;13,20986028;22,9;16;5,729577951;3
116;13,20986028;22,9;18;4,456338407;3
116;13,20986028;22,9;20;3,183098862;2
116;13,20986028;22,9;22;1,909859317;2
117;13,36901522;23,5;0,1;15,91549431;8
117;13,36901522;23,5;0,5;14,80140971;7
117;13,36901522;23,5;1;13,68732511;5
117;13,36901522;23,5;1,5;13,36901522;4
117;13,36901522;23,5;2;13,05070533;4
117;13,36901522;23,5;4;12,41408556;4
117;13,36901522;23,5;6;11,61831085;3
117;13,36901522;23,5;8;10,50422624;3
117;13,36901522;23,5;10;9,867606472;3
117;13,36901522;23,5;12;8,912676813;3
117;13,36901522;23,5;14;7,957747155;3
117;13,36901522;23,5;16;6,525352667;3
117;13,36901522;23,5;18;6,047887837;3
117;13,36901522;23,5;20;4,297183463;2
117;13,36901522;23,5;22;2,387324146;1
118;13,52817016;22,63;0,1;15,27887454;7
118;13,52817016;22,63;0,5;14,48309982;8
118;13,52817016;22,63;1;13,68732511;6
118;13,52817016;22,63;1,5;12,89155039;5
118;13,52817016;22,63;2;12,5732405;6
118;13,52817016;22,63;4;12,09577567;5
118;13,52817016;22,63;6;11,61831085;4
118;13,52817016;22,63;8;10,66338119;3
118;13,52817016;22,63;10;9,867606472;3
118;13,52817016;22,63;12;8,912676813;3
118;13,52817016;22,63;14;7,957747155;3
118;13,52817016;22,63;16;7,002817496;3
118;13,52817016;22,63;18;5,888732894;3
118;13,52817016;22,63;20;3,978873577;2
118;13,52817016;22,63;22;1,273239545;1
119;13,84648005;23,5;0,1;15,91549431;8
119;13,84648005;23,5;0,5;14,48309982;7
119;13,84648005;23,5;1;13,52817016;6
119;13,84648005;23,5;1,5;13,05070533;5
119;13,84648005;23,5;2;12,73239545;5
119;13,84648005;23,5;4;12,09577567;5
119;13,84648005;23,5;6;11,61831085;4
119;13,84648005;23,5;8;10,82253613;4
119;13,84648005;23,5;10;10,18591636;4
119;13,84648005;23,5;12;8,912676813;3
119;13,84648005;23,5;14;7,957747155;3
119;13,84648005;23,5;16;6,525352667;2
119;13,84648005;23,5;18;5,570423008;2
119;13,84648005;23,5;20;4,13802852;2
119;13,84648005;23,5;22;2,546479089;2
120;14,64225476;25,1;0,1;18,14366351;8
120;14,64225476;25,1;0,5;16,39295914;8
120;14,64225476;25,1;1;14,80140971;6
120;14,64225476;25,1;1,5;14,16478994;5
120;14,64225476;25,1;2;13,84648005;5
120;14,64225476;25,1;4;13,05070533;4
120;14,64225476;25,1;6;12,41408556;4
120;14,64225476;25,1;8;11,4591559;4
120;14,64225476;25,1;10;10,50422624;4
120;14,64225476;25,1;12;9,390141642;3
120;14,64225476;25,1;14;8,594366927;3
120;14,64225476;25,1;16;7,639437268;3
120;14,64225476;25,1;18;6,843662553;3
120;14,64225476;25,1;20;5,252113122;3
120;14,64225476;25,1;22;3,978873577;2
120;14,64225476;25,1;24;1,909859317;1
121;15,27887454;25,81;0,1;18,14366351;8
121;15,27887454;25,81;0,5;16,2338042;6
121;15,27887454;25,81;1;15,27887454;5
121;15,27887454;25,81;1,5;14,48309982;6
121;15,27887454;25,81;2;14,16478994;5
121;15,27887454;25,81;4;13,84648005;4
121;15,27887454;25,81;6;13,36901522;4
121;15,27887454;25,81;8;12,73239545;4
121;15,27887454;25,81;10;11,93662073;3
121;15,27887454;25,81;12;10,82253613;4
121;15,27887454;25,81;14;10,18591636;3
121;15,27887454;25,81;16;8,75352187;3
121;15,27887454;25,81;18;7,161972439;3
121;15,27887454;25,81;20;6,366197724;3
121;15,27887454;25,81;22;4,456338407;2
121;15,27887454;25,81;24;3,023943919;2
122;15,27887454;24,52;0,1;18,93943823;5
122;15,27887454;24,52;0,5;17,82535363;5
122;15,27887454;24,52;1;15,59718442;5
122;15,27887454;24,52;1,5;14,80140971;5
122;15,27887454;24,52;2;14,32394488;5
122;15,27887454;24,52;4;13,36901522;4
122;15,27887454;24,52;6;12,5732405;3
122;15,27887454;24,52;8;11,93662073;2
122;15,27887454;24,52;10;11,30000096;3
122;15,27887454;24,52;12;9,867606472;3
122;15,27887454;24,52;14;8,75352187;3
122;15,27887454;24,52;16;7,957747155;3
122;15,27887454;24,52;18;6,68450761;3
122;15,27887454;24,52;20;5,729577951;3
122;15,27887454;24,52;22;4,13802852;2
122;15,27887454;24,52;24;2,705634033;2
123;15,27887454;25,6;0,1;18,14366351;9
123;15,27887454;25,6;0,5;15,91549431;7
123;15,27887454;25,6;1;15,75633937;6
123;15,27887454;25,6;1,5;14,80140971;5
123;15,27887454;25,6;2;14,48309982;4
123;15,27887454;25,6;4;14,00563499;4
123;15,27887454;25,6;6;13,20986028;4
123;15,27887454;25,6;8;12,41408556;4
123;15,27887454;25,6;10;11,30000096;3
123;15,27887454;25,6;12;10,50422624;3
123;15,27887454;25,6;14;9,549296586;4
123;15,27887454;25,6;16;8,594366927;3
123;15,27887454;25,6;18;7,480282325;3
123;15,27887454;25,6;20;6,047887837;3
123;15,27887454;25,6;22;4,774648293;2
123;15,27887454;25,6;24;2,864788976;2
124;15,59718442;26,35;0,1;18,14366351;8
124;15,59718442;26,35;0,5;16,2338042;6
124;15,59718442;26,35;1;15,59718442;5
124;15,59718442;26,35;1,5;15,27887454;5
124;15,59718442;26,35;2;14,96056465;4
124;15,59718442;26,35;4;14,16478994;4
124;15,59718442;26,35;6;13,36901522;4
124;15,59718442;26,35;8;12,5732405;4
124;15,59718442;26,35;10;11,4591559;4
124;15,59718442;26,35;12;10,66338119;3
124;15,59718442;26,35;14;9,549296586;3
124;15,59718442;26,35;16;8,594366927;3
124;15,59718442;26,35;18;7,480282325;2
124;15,59718442;26,35;20;6,047887837;3
124;15,59718442;26,35;22;4,933803236;3
124;15,59718442;26,35;24;3,819718634;2
124;15,59718442;26,35;26;1,273239545;1
125;15,75633937;26,81;0,1;17,82535363;6
125;15,75633937;26,81;0,5;16,2338042;6
125;15,75633937;26,81;1;15,75633937;5
125;15,75633937;26,81;1,5;15,59718442;5
125;15,75633937;26,81;2;15,11971959;4
125;15,75633937;26,81;4;14,32394488;4
125;15,75633937;26,81;6;13,84648005;4
125;15,75633937;26,81;8;13,05070533;4
125;15,75633937;26,81;10;12,09577567;3
125;15,75633937;26,81;12;11,14084602;3
125;15,75633937;26,81;14;10,18591636;3
125;15,75633937;26,81;16;9,071831756;3
125;15,75633937;26,81;18;7,957747155;3
125;15,75633937;26,81;20;6,843662553;2
125;15,75633937;26,81;22;5,252113122;2
125;15,75633937;26,81;24;4,13802852;2
125;15,75633937;26,81;26;1,273239545;1
126;16,07464925;26,5;0,1;18,78028328;5
126;16,07464925;26,5;0,5;17,66619868;6
126;16,07464925;26,5;1;16,39295914;5
126;16,07464925;26,5;1,5;15,75633937;5
126;16,07464925;26,5;2;15,75633937;5
126;16,07464925;26,5;4;14,96056465;4
126;16,07464925;26,5;6;14,16478994;3
126;16,07464925;26,5;8;13,36901522;3
126;16,07464925;26,5;10;12,09577567;3
126;16,07464925;26,5;12;11,4591559;4
126;16,07464925;26,5;14;10,18591636;4
126;16,07464925;26,5;16;9,071831756;3
126;16,07464925;26,5;18;8,116902098;3
126;16,07464925;26,5;20;7,321127382;3
126;16,07464925;26,5;22;5,411268065;2
126;16,07464925;26,5;24;3,819718634;2
126;16,07464925;26,5;26;0,954929659;1
127;16,2338042;25,8;0,1;19,25774811;5
127;16,2338042;25,8;0,5;16,87042397;6
127;16,2338042;25,8;1;16,55211408;5
127;16,2338042;25,8;1,5;15,91549431;4
127;16,2338042;25,8;2;15,27887454;4
127;16,2338042;25,8;4;14,80140971;3
127;16,2338042;25,8;6;14,16478994;2
127;16,2338042;25,8;8;13,05070533;3
127;16,2338042;25,8;10;11,93662073;3
127;16,2338042;25,8;12;10,98169107;3
127;16,2338042;25,8;14;9,867606472;3
127;16,2338042;25,8;16;8,912676813;3
127;16,2338042;25,8;18;7,957747155;3
127;16,2338042;25,8;20;6,525352667;3
127;16,2338042;25,8;22;5,092958179;2
127;16,2338042;25,8;24;3,183098862;1
128;16,2338042;27,51;0,1;19,41690306;8
128;16,2338042;27,51;0,5;17,50704374;8
128;16,2338042;27,51;1;16,2338042;7
128;16,2338042;27,51;1,5;15,91549431;6
128;16,2338042;27,51;2;15,59718442;5
128;16,2338042;27,51;4;15,27887454;4
128;16,2338042;27,51;6;14,48309982;4
128;16,2338042;27,51;8;13,84648005;3
128;16,2338042;27,51;10;13,20986028;4
128;16,2338042;27,51;12;12,25493062;3
128;16,2338042;27,51;14;11,14084602;4
128;16,2338042;27,51;16;9,708451529;3
128;16,2338042;27,51;18;8,75352187;3
128;16,2338042;27,51;20;7,480282325;4
128;16,2338042;27,51;22;6,366197724;2
128;16,2338042;27,51;24;4,61549335;3
128;16,2338042;27,51;26;3,183098862;2
129;16,2338042;26,5;0,1;19,73521294;9
129;16,2338042;26,5;0,5;18,30281846;6
129;16,2338042;26,5;1;16,39295914;6
129;16,2338042;26,5;1,5;15,75633937;5
129;16,2338042;26,5;2;15,43802948;6
129;16,2338042;26,5;4;14,80140971;4
129;16,2338042;26,5;6;13,84648005;4
129;16,2338042;26,5;8;13,20986028;4
129;16,2338042;26,5;10;12,41408556;4
129;16,2338042;26,5;12;10,82253613;4
129;16,2338042;26,5;14;10,02676141;4
129;16,2338042;26,5;16;9,071831756;3
129;16,2338042;26,5;18;7,957747155;3
129;16,2338042;26,5;20;6,68450761;3
129;16,2338042;26,5;22;5,570423008;3
129;16,2338042;26,5;24;3,819718634;2
129;16,2338042;26,5;26;1,273239545;1
130;16,71126902;27,95;0,1;19,73521294;7
130;16,71126902;27,95;0,5;18,14366351;7
130;16,71126902;27,95;1;16,87042397;6
130;16,71126902;27,95;1,5;16,55211408;6
130;16,71126902;27,95;2;16,2338042;5
130;16,71126902;27,95;4;15,91549431;5
130;16,71126902;27,95;6;15,11971959;4
130;16,71126902;27,95;8;14,32394488;4
130;16,71126902;27,95;10;13,68732511;3
130;16,71126902;27,95;12;12,25493062;3
130;16,71126902;27,95;14;11,14084602;3
130;16,71126902;27,95;16;10,18591636;3
130;16,71126902;27,95;18;9,230986699;3
130;16,71126902;27,95;20;8,276057041;3
130;16,71126902;27,95;22;6,68450761;3
130;16,71126902;27,95;24;5,252113122;3
130;16,71126902;27,95;26;3,501408748;2
131;17,02957891;27,8;0,1;19,41690306;6
131;17,02957891;27,8;0,5;18,14366351;6
131;17,02957891;27,8;1;17,50704374;6
131;17,02957891;27,8;1,5;16,71126902;4
131;17,02957891;27,8;2;15,59718442;4
131;17,02957891;27,8;4;14,96056465;4
131;17,02957891;27,8;6;14,48309982;5
131;17,02957891;27,8;8;13,52817016;5
131;17,02957891;27,8;10;12,25493062;4
131;17,02957891;27,8;12;11,14084602;4
131;17,02957891;27,8;14;9,867606472;4
131;17,02957891;27,8;16;8,912676813;4
131;17,02957891;27,8;18;8,435211984;4
131;17,02957891;27,8;20;6,68450761;3
131;17,02957891;27,8;22;5,411268065;3
131;17,02957891;27,8;24;3,501408748;2
131;17,02957891;27,8;26;1,591549431;1
132;17,66619868;27,81;0,1;21,8042272;8
132;17,66619868;27,81;0,5;18,62112834;7
132;17,66619868;27,81;1;17,98450857;7
132;17,66619868;27,81;1,5;17,3478888;5
132;17,66619868;27,81;2;17,02957891;5
132;17,66619868;27,81;4;16,55211408;5
132;17,66619868;27,81;6;15,91549431;5
132;17,66619868;27,81;8;14,96056465;4
132;17,66619868;27,81;10;14,00563499;4
132;17,66619868;27,81;12;12,89155039;3
132;17,66619868;27,81;14;11,77746579;3
132;17,66619868;27,81;16;10,66338119;3
132;17,66619868;27,81;18;9,071831756;4
132;17,66619868;27,81;20;8,276057041;3
132;17,66619868;27,81;22;7,161972439;2
132;17,66619868;27,81;24;5,570423008;2
132;17,66619868;27,81;26;3,660563691;1
133;17,82535363;28,62;0,1;20,53098766;9
133;17,82535363;28,62;0,5;18,93943823;6
133;17,82535363;28,62;1;18,14366351;6
133;17,82535363;28,62;1,5;17,66619868;5
133;17,82535363;28,62;2;17,3478888;6
133;17,82535363;28,62;4;16,55211408;6
133;17,82535363;28,62;6;15,91549431;4
133;17,82535363;28,62;8;15,43802948;4
133;17,82535363;28,62;10;14,64225476;4
133;17,82535363;28,62;12;14,16478994;3
133;17,82535363;28,62;14;12,41408556;3
133;17,82535363;28,62;16;11,30000096;3
133;17,82535363;28,62;18;10,82253613;3
133;17,82535363;28,62;20;9,071831756;4
133;17,82535363;28,62;22;7,480282325;4
133;17,82535363;28,62;24;6,366197724;3
133;17,82535363;28,62;26;4,61549335;2
133;17,82535363;28,62;28;1,432394488;1
134;18,62112834;27,85;0,1;21,96338215;8
134;18,62112834;27,85;0,5;19,576058;7
134;18,62112834;27,85;1;18,78028328;8
134;18,62112834;27,85;1,5;18,62112834;7
134;18,62112834;27,85;2;18,14366351;7
134;18,62112834;27,85;4;17,02957891;7
134;18,62112834;27,85;6;16,07464925;5
134;18,62112834;27,85;8;15,43802948;5
134;18,62112834;27,85;10;14,32394488;5
134;18,62112834;27,85;12;13,52817016;4
134;18,62112834;27,85;14;12,5732405;4
134;18,62112834;27,85;16;10,98169107;3
134;18,62112834;27,85;18;10,02676141;4
134;18,62112834;27,85;20;8,912676813;4
134;18,62112834;27,85;22;7,639437268;3
134;18,62112834;27,85;24;6,047887837;2
134;18,62112834;27,85;26;3,501408748;2
135;18,78028328;28,03;0,1;21,96338215;9
135;18,78028328;28,03;0,5;19,89436789;6
135;18,78028328;28,03;1;19,576058;7
135;18,78028328;28,03;1,5;18,78028328;7
135;18,78028328;28,03;2;18,14366351;6
135;18,78028328;28,03;4;17,18873385;6
135;18,78028328;28,03;6;16,87042397;6
135;18,78028328;28,03;8;15,59718442;5
135;18,78028328;28,03;10;14,96056465;4
135;18,78028328;28,03;12;13,84648005;4
135;18,78028328;28,03;14;12,25493062;4
135;18,78028328;28,03;16;11,4591559;4
135;18,78028328;28,03;18;10,3450713;4
135;18,78028328;28,03;20;9,071831756;4
135;18,78028328;28,03;22;8,435211984;4
135;18,78028328;28,03;24;6,207042781;2
135;18,78028328;28,03;26;4,13802852;3
135;18,78028328;28,03;28;1,591549431;1
136;18,78028328;27,3;0,1;21,48591732;8
136;18,78028328;27,3;0,5;19,73521294;6
136;18,78028328;27,3;1;18,93943823;6
136;18,78028328;27,3;1,5;18,4619734;5
136;18,78028328;27,3;2;17,82535363;5
136;18,78028328;27,3;4;17,02957891;5
136;18,78028328;27,3;6;16,39295914;5
136;18,78028328;27,3;8;15,43802948;4
136;18,78028328;27,3;10;14,80140971;5
136;18,78028328;27,3;12;13,36901522;4
136;18,78028328;27,3;14;12,09577567;3
136;18,78028328;27,3;16;10,82253613;4
136;18,78028328;27,3;18;9,549296586;3
136;18,78028328;27,3;20;8,594366927;3
136;18,78028328;27,3;22;7,161972439;3
136;18,78028328;27,3;24;5,888732894;2
136;18,78028328;27,3;26;2,387324146;2
137;18,93943823;27,6;0,1;21,8042272;9
137;18,93943823;27,6;0,5;20,53098766;8
137;18,93943823;27,6;1;18,78028328;8
137;18,93943823;27,6;1,5;18,14366351;5
137;18,93943823;27,6;2;17,82535363;5
137;18,93943823;27,6;4;17,18873385;4
137;18,93943823;27,6;6;16,07464925;4
137;18,93943823;27,6;8;15,27887454;4
137;18,93943823;27,6;10;14,32394488;4
137;18,93943823;27,6;12;13,36901522;3
137;18,93943823;27,6;14;12,25493062;3
137;18,93943823;27,6;16;10,98169107;3
137;18,93943823;27,6;18;10,02676141;3
137;18,93943823;27,6;20;9,071831756;3
137;18,93943823;27,6;22;7,480282325;3
137;18,93943823;27,6;24;5,888732894;3
137;18,93943823;27,6;26;3,183098862;2
138;19,09859317;27,53;0,1;21,64507226;7
138;19,09859317;27,53;0,5;21,00845249;6
138;19,09859317;27,53;1;19,25774811;6
138;19,09859317;27,53;1,5;18,93943823;5
138;19,09859317;27,53;2;18,62112834;4
138;19,09859317;27,53;4;17,82535363;5
138;19,09859317;27,53;6;16,87042397;5
138;19,09859317;27,53;8;15,75633937;4
138;19,09859317;27,53;10;14,96056465;4
