"ARVORE";"DAP";"HT";"hi";"di_cc";"e_casca";"di_sc";"AS_CC";"AS_SC";"VCC";"VSC"
94;21,16760743;35,15;20;12,41408556;3;11,81408556;0,0121037334198614;0,0109620077538537;0,0227054420744025;0,0204969907418727
94;21,16760743;35,15;22;11,61831085;3;11,01831085;0,0106017086545411;0,00953498298801895;0,0182491036705755;0,0159926434864728
94;21,16760743;35,15;24;9,867606472;4;9,067606472;0,00764739501603443;0,00645766049845385;0,0138862687850321;0,0116267997499274
94;21,16760743;35,15;26;8,912676813;4;8,112676813;0,0062388737689977;0,0051691392514735;0,0108225361295511;0,00906107594594796
94;21,16760743;35,15;28;7,639437268;3;7,039437268;0,00458366236055341;0,00389193669447446;0,00776676122271551;0,00650330989048831
94;21,16760743;35,15;30;6,366197724;3;5,766197724;0,00318309886216209;0,00261137319601385;0,0050949476161707;0,00408649628389051
94;21,16760743;35,15;32;4,933803236;3;4,333803236;0,00191184875400861;0,00147512308787666;0,00255642627368643;0,00203284220019721
94;21,16760743;35,15;34;2,864788976;1;2,664788976;0,000644577519677824;0,000557719112320547;NA;NA
95;21,8042272;36,35;0,1;30,23943919;10;28,23943919;0,0718186680822822;0,0626328273468433;0,0245496499705751;0,0213233756247415
95;21,8042272;36,35;0,5;25,46479089;9;23,66479089;0,0509295817705935;0,0439840507768641;0,022204103996267;0,0189788384988352
95;21,8042272;36,35;1;21,96338215;9;20,16338215;0,0378868342144743;0,0319313032184768;0,0182694953912044;0,0156553471522787
95;21,8042272;36,35;1,5;21,16760743;7;19,76760743;0,0351911473503433;0,0306900853906379;0,0170743412384851;0,0148588102585023
95;21,8042272;36,35;2;20,53098766;7;19,13098766;0,0331062176035971;0,0287451556433711;0,0636957976553348;0,055727833031278
95;21,8042272;36,35;4;19,73521294;6;18,53521294;0,0305895800517377;0,0269826773879069;0,0597169240618822;0,0525931187343571
95;21,8042272;36,35;6;19,25774811;6;18,05774811;0,0291273440101445;0,0256104413464502;0,0549820645083661;0,0481582591806678
95;21,8042272;36,35;8;18,14366351;6;16,94366351;0,0258547204982216;0,0225478178342176;0,0490595111904233;0,0426257058626882
95;21,8042272;36,35;10;17,18873385;6;15,98873385;0,0232047906922017;0,0200778880284707;0,0439028910531007;0,0383045282049827
95;21,8042272;36,35;12;16,2338042;5;15,2338042;0,020698100360899;0,018226640176512;0,039804651271717;0,0349617309041419
95;21,8042272;36,35;14;15,59718442;5;14,59718442;0,019106550910818;0,0167350907276298;0,0363131897015454;0,0316952693343116
95;21,8042272;36,35;16;14,80140971;5;13,80140971;0,0172066387907275;0,0149601786066818;0,0312441047720223;0,0269761844042722
95;21,8042272;36,35;18;13,36901522;5;12,36901522;0,0140374659812948;0,0120160057975905;0,0261411994011562;0,022248279033975
95;21,8042272;36,35;20;12,41408556;5;11,41408556;0,0121037334198614;0,0102322732363845;0,0221324842722833;0,0188912895712042
95;21,8042272;36,35;22;11,30000096;4;10,50000096;0,0100287508524219;0,00865901633481964;0,0171907232922867;0,0146712542570807
95;21,8042272;36,35;24;9,549296586;4;8,749296586;0,00716197243986471;0,00601223792226104;0,0134008462088624;0,0111813771737345
95;21,8042272;36,35;26;8,912676813;4;8,112676813;0,0062388737689977;0,0051691392514735;0,0110155114991522;0,00901604246402296
95;21,8042272;36,35;28;7,798592212;4;6,998592212;0,00477663773015449;0,00384690321254946;0,00845510635241806;0,00690864616869076
95;21,8042272;36,35;30;6,843662553;3;6,243662553;0,00367846862226357;0,00306174295614131;0,00670440197820391;0,00553095064592474
95;21,8042272;36,35;32;6,207042781;3;5,607042781;0,00302593335594034;0,00246920768978343;0,00458565179853977;0,00376149250297039
95;21,8042272;36,35;34;4,456338407;2;4,056338407;0,00155971844259943;0,00129228481318696;0,00184619734013401;0,00147133008134236
95;21,8042272;36,35;36;1,909859317;2;1,509859317;0,000286478897534588;0,000179045268155403;NA;NA
96;22,60000192;35,83;0,1;24,98732607;10;22,98732607;0,0490376274213484;0,0415017866852709;0,0181731071817519;0,0154118328354299
96;22,60000192;35,83;0,5;23,07746675;9;21,27746675;0,0418279084874113;0,0355573774918784;0,02006645417042;0,01715908690398
96;22,60000192;35,83;1;22,12253709;8;20,52253709;0,0384379081942686;0,0330789701240414;0,0188086327588556;0,0163173827513326
96;22,60000192;35,83;1,5;21,64507226;7;20,24507226;0,0367966228411538;0,0321905608812892;0,0181297374509195;0,0160014962950389
96;22,60000192;35,83;2;21,32676237;6;20,12676237;0,0357223269625241;0,0318154242988665;0,0668072767961383;0,0592634714673477
96;22,60000192;35,83;4;19,89436789;6;18,69436789;0,0310849498336142;0,0274480471684812;0,0602122938437587;0,0530584885149314
96;22,60000192;35,83;6;19,25774811;6;18,05774811;0,0291273440101445;0,0256104413464502;0,0563607442048326;0,0494469388769977
96;22,60000192;35,83;8;18,62112834;6;17,42112834;0,0272334001946881;0,0238364975305475;0,0513055853370389;0,0452372224892551
96;22,60000192;35,83;10;17,50704374;5;16,50704374;0,0240721851423508;0,0214007249587076;0,046849246933362;0,0415813265661893
96;22,60000192;35,83;12;17,02957891;5;16,02957891;0,0227770617910111;0,0201806016074817;0,0430713064662558;0,0385051117654705
96;22,60000192;35,83;14;16,07464925;4;15,27464925;0,0202942446752447;0,0183245101579888;0,0390128554198492;0,0346966607189195
96;22,60000192;35,83;16;15,43802948;5;14,43802948;0,0187186107446045;0,0163721505609307;0,0344769395582182;0,0299840191901268
96;22,60000192;35,83;18;14,16478994;5;13,16478994;0,0157583288136137;0,0136118686291961;0,0291353017732399;0,0250173814057174
96;22,60000192;35,83;20;13,05070533;5;12,05070533;0,0133769729596262;0,0114055127765213;0,0245675548922273;0,0207996345257594
96;22,60000192;35,83;22;11,93662073;5;10,93662073;0,0111905819326011;0,00939412174923807;0,0209388222032225;0,0177926275018686
96;22,60000192;35,83;24;11,14084602;4;10,34084602;0,00974824027062141;0,00839850575263056;0,0169102127104861;0,0144107436748916
96;22,60000192;35,83;26;9,549296586;4;8,749296586;0,00716197243986471;0,00601223792226104;0,0127503003793505;0,010590831344188
96;22,60000192;35,83;28;8,435211984;4;7,635211984;0,00558832793948582;0,00457859342192698;0,00943987756226196;0,00779841737858951
96;22,60000192;35,83;30;7,002817496;3;6,402817496;0,00385154962277613;0,00321982395666253;0,00642985970058743;0,00545070040510755
96;22,60000192;35,83;32;5,729577951;2;5,329577951;0,0025783100778113;0,00223087644844502;0,00363072213894114;0,00317143010223202
96;22,60000192;35,83;34;3,660563691;1;3,460563691;0,00105241206112984;0,000940553653787;NA;NA
97;22,60000192;36,52;0,1;26,5788755;9;24,7788755;0,0554834026138766;0,0482228716177844;0,0201689101687296;0,01754901635532
97;22,60000192;36,52;0,5;24,03239641;8;22,43239641;0,0453611482297712;0,0395222101588158;0,0215107852782985;0,0186713162431516
97;22,60000192;36,52;1;22,75915686;8;21,15915686;0,0406819928834229;0,0351630548137907;0,0199187384827271;0,0171892694479566
97;22,60000192;36,52;1,5;22,28169203;8;20,68169203;0,0389929610474856;0,0335940229780355;0,01921994881549;0,0168634886318534
97;22,60000192;36,52;2;21,96338215;6;20,76338215;0,0378868342144743;0,033859931549378;0,0720275589607241;0,0641837536302218
97;22,60000192;36,52;4;20,84929755;6;19,64929755;0,0341407247462498;0,0303238220808438;0,0647303047979875;0,0573064994687507
97;22,60000192;36,52;6;19,73521294;6;18,53521294;0,0305895800517377;0,0269826773879069;0,0587619944219336;0,0516981890932429
97;22,60000192;36,52;8;18,93943823;6;17,73943823;0,0281724143701959;0,024715511705336;0,0554058145648839;0,0485520092358835
97;22,60000192;36,52;10;18,62112834;6;17,42112834;0,0272334001946881;0,0238364975305475;0,0526365185506829;0,0464931557027853
97;22,60000192;36,52;12;17,98450857;5;16,98450857;0,0254031183559949;0,0226566581722379;0,0477564301192381;0,0419430672705846
97;22,60000192;36,52;14;16,87042397;6;15,67042397;0,0223533117632433;0,0192864090983467;0,0418517817384475;0,0363884188892776
97;22,60000192;36,52;16;15,75633937;5;14,75633937;0,0194984699752042;0,0171020097909309;0,0367051087659316;0,0324989140638075
97;22,60000192;36,52;18;14,80140971;4;14,00140971;0,0172066387907275;0,0153969042728766;0,0319205132883817;0,0284410442524734
97;22,60000192;36,52;20;13,68732511;4;12,88732511;0,0147138744976543;0,0130441399795969;0,0271299494871978;0,0243034893034242
97;22,60000192;36,52;22;12,5732405;3;11,9732405;0,0124160749895435;0,0112593493238273;0,0233102308464033;0,0207237706629937
97;22,60000192;36,52;24;11,77746579;4;10,97746579;0,0108941558568598;0,00946442133916644;0,019299526287319;0,0166200572522054
97;22,60000192;36,52;26;10,3450713;4;9,5450713;0,00840537043045928;0,00715563591303901;0,0153305998911232;0,013224139707625
97;22,60000192;36,52;28;9,390141642;3;8,790141642;0,0069252294606639;0,00606850379458597;0,0120997545483387;0,0105063032161135
97;22,60000192;36,52;30;8,116902098;3;7,516902098;0,00517452508767475;0,00443779942152753;0,00835762394983685;0,00704917261754138
97;22,60000192;36,52;32;6,366197724;3;5,766197724;0,00318309886216209;0,00261137319601385;0,0046333982807622;0,00380423898525854
97;22,60000192;36,52;34;4,297183463;2;3,897183463;0,0014502994186001;0,0011928657892447;0,00157762337312659;0,00128333133641645
97;22,60000192;36,52;36;1,273239545;1;1,073239545;0,000127323954526484;9,04655471717534e-05;NA;NA
98;23,07746675;36,6;0,1;26,10141067;8;24,50141067;0,0535078918795048;0,0471489538085983;0,0196540439219818;0,0172224686939567
98;23,07746675;36,6;0,5;23,87324146;8;22,27324146;0,0447623277304044;0,0389633896611853;0,0219380168199362;0,0192405168128858
98;23,07746675;36,6;1;23,39577663;7;21,99577663;0,0429897395493404;0,0379986775903578;0,0210606752039803;0,018591394223979
98;23,07746675;36,6;1,5;22,91831181;7;21,51831181;0,0412529612665807;0,0363668993055583;0,0203419911690671;0,018083750012649
98;23,07746675;36,6;2;22,60000192;6;21,40000192;0,0401150034096878;0,0359681007450378;0,0791079644571734;0,0708741591285928
98;23,07746675;36,6;4;22,28169203;6;21,08169203;0,0389929610474856;0,034906058383555;0,0747152880100097;0,0667214826824215
98;23,07746675;36,6;6;21,32676237;6;20,12676237;0,0357223269625241;0,0318154242988665;0,0683172593213039;0,0606834539923768
98;23,07746675;36,6;8;20,37183272;6;19,17183272;0,0325949323587798;0,0288680296935103;0,0626931215333138;0,0559697586844316
98;23,07746675;36,6;10;19,576058;5;18,576058;0,0300981891745339;0,0271017289909213;0,0587460789279928;0,0528281585608813
98;23,07746675;36,6;12;19,09859317;5;18,09859317;0,0286478897534588;0,02572642956996;0,0545026102516804;0,0482742474041775
98;23,07746675;36,6;14;18,14366351;6;16,94366351;0,0258547204982216;0,0225478178342176;0,0490595111904233;0,0426257058626882
98;23,07746675;36,6;16;17,18873385;6;15,98873385;0,0232047906922017;0,0200778880284707;0,0434990353674464;0,0384023981864595
98;23,07746675;36,6;18;16,07464925;4;15,27464925;0,0202942446752447;0,0183245101579888;0,0382489116839403;0,0344294426496106
98;23,07746675;36,6;20;15,11971959;4;14,31971959;0,0179546670086956;0,0161049324916217;0,0337129958223093;0,030133526787087
98;23,07746675;36,6;22;14,16478994;4;13,36478994;0,0157583288136137;0,0140285942954653;0,0288110235830396;0,0255115545474044
98;23,07746675;36,6;24;12,89155039;4;12,09155039;0,0130526947694259;0,0114829602519391;0,024243276702027;0,0212238076672354
98;23,07746675;36,6;26;11,93662073;4;11,13662073;0,0111905819326011;0,00974084741529632;0,0201211636816071;0,0173816946464025
98;23,07746675;36,6;28;10,66338119;4;9,86338119;0,00893058174900602;0,0076408472311062;0,0163332760401692;0,0138738070046773
98;23,07746675;36,6;30;9,708451529;4;8,908451529;0,00740269429116322;0,00623295977357109;0,0134207405767509;0,0114542803930462
98;23,07746675;36,6;32;8,75352187;3;8,15352187;0,00601804628558771;0,00522132061947513;0,00969651490785128;0,00848235561235001
98;23,07746675;36,6;34;6,843662553;2;6,443662553;0,00367846862226357;0,00326103499287488;0,00512876804086367;0,00457947600414369
98;23,07746675;36,6;36;4,297183463;1;4,097183463;0,0014502994186001;0,00131844101126881;NA;NA
99;23,23662169;37,11;0,1;29,12535459;7;27,72535459;0,066624248634194;0,0603731866732999;0,0233838400163233;0,0212022470913111
99;23,23662169;37,11;0,5;25,30563595;6;24,10563595;0,0502949514474224;0,0456380487832554;0,0236156093974082;0,021186118241411
99;23,23662169;37,11;1;23,71408652;7;22,31408652;0,0441674861422104;0,0391064241823886;0,0206513485841198;0,0182083176041583
99;23,23662169;37,11;1,5;22,12253709;7;20,72253709;0,0384379081942686;0,0337268462342447;0,0190811856021857;0,0167344046220038
99;23,23662169;37,11;2;21,96338215;7;20,56338215;0,0378868342144743;0,0332107722537705;0,0725507808260595;0,0640278162005324
99;23,23662169;37,11;4;21,00845249;6;19,80845249;0,0346639466115852;0,030817043946762;0,0657488964451994;0,0582650911152432
99;23,23662169;37,11;6;19,89436789;6;18,69436789;0,0310849498336142;0,0274480471684812;0,0611831390081481;0,0539693336786015
99;23,23662169;37,11;8;19,576058;6;18,376058;0,0300981891745339;0,0265212865101203;0,0577991070053896;0,0507953016774182
99;23,23662169;37,11;10;18,78028328;6;17,58028328;0,0277009178308556;0,0242740151672979;0,0535556383290772;0,0473572754822481
99;23,23662169;37,11;12;18,14366351;5;17,14366351;0,0258547204982216;0,0230832603149503;0,0486317822892327;0,043263861922432
99;23,23662169;37,11;14;17,02957891;5;16,02957891;0,0227770617910111;0,0201806016074817;0,0430713064662558;0,0380283860994245
99;23,23662169;37,11;16;16,07464925;5;15,07464925;0,0202942446752447;0,0178477844919428;0,0382489116839403;0,033505991317564
99;23,23662169;37,11;18;15,11971959;5;14,11971959;0,0179546670086956;0,0156582068256212;0,0340691050006412;0,0296011846336349
99;23,23662169;37,11;20;14,32394488;5;13,32394488;0,0161144379919456;0,0139429778080137;0,0294914109515718;0,0257302162505416
99;23,23662169;37,11;22;13,05070533;4;12,25070533;0,0133769729596262;0,0117872384425279;0,0239786816141673;0,0209792125789872
99;23,23662169;37,11;24;11,61831085;4;10,81831085;0,0106017086545411;0,00919197413645925;0,0190070790850004;0,0166506189008926
99;23,23662169;37,11;26;10,3450713;3;9,7450713;0,00840537043045928;0,00745864476443331;0,015567342870324;0,0137488915381345
99;23,23662169;37,11;28;9,549296586;3;8,949296586;0,00716197243986471;0,00629024677370119;0,0129631701156151;0,0113097187833304
99;23,23662169;37,11;30;8,594366927;3;7,994366927;0,00580119767575041;0,00501947200962917;0,00965274729852655;0,00844358800302239
99;23,23662169;37,11;32;7,002817496;2;6,602817496;0,00385154962277613;0,00342411599339322;0,00615133855034824;0,00539647129158751
99;23,23662169;37,11;34;5,411268065;2;5,011268065;0,00229978892757211;0,00197235529819429;0,00274741220487616;0,00234812016816381
99;23,23662169;37,11;36;2,387324146;1;2,187324146;0,000447623277304044;0,000375764869969523;NA;NA
100;23,23662169;36,3;0,1;30,23943919;7;28,83943919;0,0718186680822822;0,0653226061217496;0,0251962169305143;0,0227727921464201
100;23,23662169;36,3;0,5;26,26056561;7;24,86056561;0,0541624165702894;0,0485413546103511;0,0254896588551261;0,0227666278751065
100;23,23662169;36,3;1;24,66901618;7;23,26901618;0,0477962188502152;0,0425251568900748;0,0218370529148976;0,0193240219346468
100;23,23662169;36,3;1,5;22,44084698;7;21,04084698;0,0395519928093754;0,0347709308485122;0,019222932970807;0,0168674019907951
100;23,23662169;36,3;2;21,8042272;7;20,4042272;0,0373397390738527;0,032698677114668;0,0709612207956898;0,0625332561724012
100;23,23662169;36,3;4;20,6901426;6;19,4901426;0,0336214817218371;0,0298345790577332;0,0662164140806169;0,0587026087512436
100;23,23662169;36,3;6;20,37183272;6;19,17183272;0,0325949323587798;0,0288680296935103;0,0626931215333138;0,0553893162036306
100;23,23662169;36,3;8;19,576058;6;18,376058;0,0300981891745339;0,0265212865101203;0,0592255331846784;0,0521317278565705
100;23,23662169;36,3;10;19,25774811;6;18,05774811;0,0291273440101445;0,0256104413464502;0,0558972054420877;0,04901340011367
100;23,23662169;36,3;12;18,4619734;6;17,2619734;0,0267698614319432;0,0234029587672198;0,050842046574294;0,0442882412451203
100;23,23662169;36,3;14;17,50704374;6;16,30704374;0,0240721851423508;0,0208852824779005;0,0447702855032498;0,0391119226544125
100;23,23662169;36,3;16;16,2338042;5;15,2338042;0,020698100360899;0,018226640176512;0,0390327498127127;0,0342398294441662
100;23,23662169;36,3;18;15,27887454;5;14,27887454;0,0183346494518137;0,0160131892676542;0,0337408479385182;0,0292979275710263
100;23,23662169;36,3;20;14,00563499;5;13,00563499;0,0154061984867045;0,0132847383033721;0,0275099319065659;0,0238787372058376
100;23,23662169;36,3;22;12,41408556;4;11,61408556;0,0121037334198614;0,0105939989024655;0,0224169737275065;0,019517504692897
100;23,23662169;36,3;24;11,4591559;4;10,6591559;0,0103132403076452;0,00892350579043141;0,0189792269522915;0,016319757918046
100;23,23662169;36,3;26;10,50422624;4;9,70422624;0,0086659866446463;0,00739625212761457;0,0155912161053102;0,0134647559222005
100;23,23662169;36,3;28;9,390141642;3;8,790141642;0,0069252294606639;0,00606850379458597;0,0125135574001497;0,010647097216513
100;23,23662169;36,3;30;8,435211984;4;7,635211984;0,00558832793948582;0,00457859342192698;0,00893257118144237;0,00733611099774395
100;23,23662169;36,3;32;6,525352667;3;5,925352667;0,00334424324195655;0,00275751757581696;0,00458764123467612;0,00365418990244687
100;23,23662169;36,3;34;3,978873577;3;3,378873577;0,00124339799271957;0,000896672326629903;0,00152987689025416;0,00112629281682131
100;23,23662169;36,3;36;1,909859317;1;1,709859317;0,000286478897534588;0,000229620490191406;NA;NA
101;23,55493158;36,91;0,1;27,37465021;8;25,77465021;0,0588554979476171;0,0521765598779007;0,0209638891025355;0,0184523138745566
101;23,55493158;36,91;0,5;24,19155135;8;22,59155135;0,0459639475650606;0,0400850094948823;0,022831273948708;0,0199018049134245
101;23,55493158;36,91;1;24,03239641;8;22,43239641;0,0453611482297712;0,0395222101588158;0,0217972641792956;0,0191072641714711
101;23,55493158;36,91;1,5;23,07746675;7;21,67746675;0,0418279084874113;0,0369068465270688;0,0206274753427085;0,0183529841866061
101;23,55493158;36,91;2;22,75915686;6;21,55915686;0,0406819928834229;0,0365050902193557;0,0769394783653005;0,0688256730362736
101;23,55493158;36,91;4;21,48591732;6;20,28591732;0,0362574854818776;0,0323205828169178;0,0709214320934628;0,0643947949107255
101;23,55493158;36,91;6;21,00845249;4;20,20845249;0,0346639466115852;0,0320742120938077;0,067258878970365;0,0615476842682616
101;23,55493158;36,91;8;20,37183272;5;19,37183272;0,0325949323587798;0,029473472174454;0,0607673467289757;0,0547494263606653
101;23,55493158;36,91;10;18,93943823;5;17,93943823;0,0281724143701959;0,0252759541862113;0,0544827159128169;0,048789795544476
101;23,55493158;36,91;12;18,30281846;5;17,30281846;0,0263103015426211;0,0235138413582646;0,0499468000366859;0,045020605334412
101;23,55493158;36,91;14;17,3478888;4;16,5478888;0,0236364984940649;0,0215067639761474;0,0447424333887909;0,040602964353138
101;23,55493158;36,91;16;16,39295914;4;15,59295914;0,021105934894726;0,0190962003769906;0,0394405843465397;0,0355611153108623
101;23,55493158;36,91;18;15,27887454;4;14,47887454;0,0183346494518137;0,0164649149338717;0,0351732424206911;0,0319517822370513
101;23,55493158;36,91;20;14,64225476;3;14,04225476;0,0168385929688775;0,0154868673031796;0,0302155659285037;0,0276621145970213
101;23,55493158;36,91;22;13,05070533;3;12,45070533;0,0133769729596262;0,0121752472938417;0,0239786816141673;0,0217102302818607
101;23,55493158;36,91;24;11,61831085;3;11,01831085;0,0106017086545411;0,00953498298801895;0,0203499489251625;0,0182614975921865
101;23,55493158;36,91;26;11,14084602;3;10,54084602;0,00974824027062141;0,00872651460416751;0,0169102127104861;0,0147387525264285
101;23,55493158;36,91;28;9,549296586;4;8,749296586;0,00716197243986471;0,00601223792226104;0,0127503003793505;0,010590831344188
101;23,55493158;36,91;30;8,435211984;4;7,635211984;0,00558832793948582;0,00457859342192698;0,0107628530271606;0,00901639284345451
101;23,55493158;36,91;32;8,116902098;3;7,516902098;0,00517452508767475;0,00443779942152753;0,00708637384168336;0,00591292250940419
101;23,55493158;36,91;34;4,933803236;3;4,333803236;0,00191184875400861;0,00147512308787666;0,0021983276515432;0,00170474357806807
101;23,55493158;36,91;36;1,909859317;1;1,709859317;0,000286478897534588;0,000229620490191406;NA;NA
102;23,87324146;36,8;0,1;31,19436885;10,4;29,11436885;0,0764262036922718;0,066573998352381;0,0253442310279389;0,0218319847333815
102;23,87324146;36,8;0,5;25,30563595;10,1;23,28563595;0,0502949514474224;0,0425859253145264;0,0242164193052988;0,0206315300235263
102;23,87324146;36,8;1;24,35070629;9;22,55070629;0,0465707257737728;0,0399401947795787;0,022536837300303;0,01927782180282
102;23,87324146;36,8;1,5;23,55493158;9;21,75493158;0,0435766234274391;0,0371710924317014;0,0216415907441949;0,0186204734780012
102;23,87324146;36,8;2;23,39577663;8;21,79577663;0,0429897395493404;0,0373108014803033;0,0825417323587158;0,0720817323288155
102;23,87324146;36,8;4;22,44084698;7;21,04084698;0,0395519928093754;0,0347709308485122;0,0758094782912529;0,0664573543698452
102;23,87324146;36,8;6;21,48591732;7;20,08591732;0,0362574854818776;0,031686423521333;0,0709214320934628;0,0618843081725329
102;23,87324146;36,8;8;21,00845249;7;19,60845249;0,0346639466115852;0,0301978846511999;0,0657488964451994;0,0570617725240674
102;23,87324146;36,8;10;19,89436789;7;18,49436789;0,0310849498336142;0,0268638878728675;0,0606957270043671;0,052927762378624
102;23,87324146;36,8;12;19,41690306;6;18,21690306;0,0296107771707529;0,0260638745057564;0,0554654976689745;0,048611692339974
102;23,87324146;36,8;14;18,14366351;6;16,94366351;0,0258547204982216;0,0225478178342176;0,0490595111904233;0,0426257058626882
102;23,87324146;36,8;16;17,18873385;6;15,98873385;0,0232047906922017;0,0200778880284707;0,0439028910531007;0,0378290857240268
102;23,87324146;36,8;18;16,2338042;6;15,0338042;0,020698100360899;0,0177511976955561;0,0390327498127127;0,0337643869632103
102;23,87324146;36,8;20;15,27887454;5;14,27887454;0,0183346494518137;0,0160131892676542;0,0337408479385182;0,0292979275710263
102;23,87324146;36,8;22;14,00563499;5;13,00563499;0,0154061984867045;0,0132847383033721;0,0275099319065659;0,0235170115397566
102;23,87324146;36,8;24;12,41408556;5;11,41408556;0,0121037334198614;0,0102322732363845;0,0224169737275065;0,0184986108800522
102;23,87324146;36,8;26;11,4591559;6;10,2591559;0,0103132403076452;0,00826633764366761;0,0184619733973401;0,0148936105493695
102;23,87324146;36,8;28;10,18591636;5;9,18591636;0,00814873308969496;0,0066272729057019;0,0146124132156754;0,0120012185141696
102;23,87324146;36,8;30;9,071831756;4;8,271831756;0,0064636801259804;0,00537394560846775;0,0106733283704998;0,0087138593354731
102;23,87324146;36,8;32;7,321127382;4;6,521127382;0,00420964824451937;0,00333991372700535;0,00600014135448555;0,00470868117083093
102;23,87324146;36,8;34;4,774648293;3;4,174648293;0,00179049310996618;0,00136876744382557;0,00198943678885131;0,00152085271536175
102;23,87324146;36,8;36;1,591549431;1;1,391549431;0,000198943678885131;0,000152085271536174;NA;NA
103;24,19155135;36,63;0,1;27,37465021;9;25,57465021;0,0588554979476171;0,0513699669530685;0,0222132554050642;0,0196129368141986
103;24,19155135;36,63;0,5;25,78310078;7;24,38310078;0,0522107790777037;0,0466947171179247;0,0251564281892873;0,0224508972094774
103;24,19155135;36,63;1;24,82817112;7;23,42817112;0,0484149336794454;0,043108871719985;0,0234440204773042;0,0210132793211741
103;24,19155135;36,63;1,5;24,03239641;6;22,83239641;0,0453611482297712;0,0409442455647116;0,0219419957028589;0,0197710443705431
103;24,19155135;36,63;2;23,23662169;6;22,03662169;0,0424068345816645;0,0381399319174608;0,0792034574228183;0,0716150945750325
103;24,19155135;36,63;4;21,64507226;5;20,64507226;0,0367966228411538;0,0334751626575717;0,0725189498036779;0,0659260294371132
103;24,19155135;36,63;6;21,32676237;5;20,32676237;0,0357223269625241;0,0324508667795415;0,0693438086843612;0,0629008883180241
103;24,19155135;36,63;8;20,6901426;5;19,6901426;0,0336214817218371;0,0304500215384826;0,06323225889259;0,0570893385251372
103;24,19155135;36,63;10;19,41690306;5;18,41690306;0,0296107771707529;0,0266393169866546;0,0577831915409487;0,0524819968390484
103;24,19155135;36,63;12;18,93943823;4;18,13943823;0,0281724143701959;0,0258426798523939;0,0531279094573867;0,0486084404215762
103;24,19155135;36,63;14;17,82535363;4;17,02535363;0,0249554950871908;0,0227657605691823;0,0473088068504341;0,0425476121484105
103;24,19155135;36,63;16;16,87042397;5;15,87042397;0,0223533117632433;0,0197818515792282;0,0430514121241423;0,0384902174220032
103;24,19155135;36,63;18;16,2338042;4;15,4338042;0,020698100360899;0,018708365842775;0,0382767638238992;0,0344572947883128
103;24,19155135;36,63;20;14,96056465;4;14,16056465;0,0175786634630002;0,0157489289455378;0,0319523442550134;0,0280761495543323
103;24,19155135;36,63;22;13,52817016;5;12,52817016;0,0143736807920132;0,0123272206087945;0,0271060762446616;0,0235098815435675
103;24,19155135;36,63;24;12,73239545;4;11,93239545;0,0127323954526484;0,011182660934773;0,0230456357602936;0,0201061667252044
103;24,19155135;36,63;26;11,4591559;4;10,6591559;0,0103132403076452;0,00892350579043141;0,0184619733973401;0,016140513213809
103;24,19155135;36,63;28;10,18591636;3;9,58591636;0,00814873308969496;0,00721700742337758;0,0141667793752827;0,0124383280428527
103;24,19155135;36,63;30;8,75352187;3;8,15352187;0,00601804628558771;0,00522132061947513;0,00986959590836384;0,00844114457613766
103;24,19155135;36,63;32;7,002817496;3;6,402817496;0,00385154962277613;0,00321982395666253;0,00552466596227258;0,00448621463000971
103;24,19155135;36,63;34;4,61549335;3;4,01549335;0,00167311633949645;0,00126639067334718;0,00187206001838158;0,00141847594488336
103;24,19155135;36,63;36;1,591549431;1;1,391549431;0,000198943678885131;0,000152085271536174;NA;NA
104;24,19155135;37,5;0,1;29,9211293;10;27,9211293;0,0703146538520006;0,0612288131177606;0,0254269915923811;0,0222980358316262
104;24,19155135;37,5;0,5;26,89718538;8;25,29718538;0,0568203041099047;0,0502613660403704;0,0264644828828133;0,0234894828751848
104;24,19155135;37,5;1;24,98732607;7;23,58732607;0,0490376274213484;0,0436965654603688;0,0233012783908897;0,0207007474106893
104;24,19155135;37,5;1,5;23,71408652;7;22,31408652;0,0441674861422104;0,0391064241823886;0,0216435801809687;0,0191392992010976
104;24,19155135;37,5;2;23,23662169;7;21,83662169;0,0424068345816645;0,0374507726220019;0,0797465736555172;0,0707936090320605
104;24,19155135;37,5;4;21,8042272;6;20,6042272;0,0373397390738527;0,0333428364100586;0,0730620660363768;0,0651582607089251
104;24,19155135;37,5;6;21,32676237;6;20,12676237;0,0357223269625241;0,0318154242988665;0,0698630517087739;0,061525087084051
104;24,19155135;37,5;8;20,84929755;7;19,44929755;0,0341407247462498;0,0297096627851846;0,0647303047979875;0,0566923401730915
104;24,19155135;37,5;10;19,73521294;6;18,53521294;0,0305895800517377;0,0269826773879069;0,0592374698051966;0,0521436644770886
104;24,19155135;37,5;12;19,09859317;6;17,89859317;0,0286478897534588;0,0251609870891817;0,0549581912960799;0,0492215541137033
104;24,19155135;37,5;14;18,30281846;4;17,50281846;0,0263103015426211;0,0240605670245215;0,0499468000366859;0,0445401628535533
104;24,19155135;37,5;16;17,3478888;6;16,1478888;0,0236364984940649;0,0204795958290318;0,0443345988549639;0,0387062360055438
104;24,19155135;37,5;18;16,2338042;5;15,2338042;0,020698100360899;0,018226640176512;0,0386527673695946;0,0338848470021332
104;24,19155135;37,5;20;15,11971959;5;14,11971959;0,0179546670086956;0,0156582068256212;0,0333608654954001;0,0289429451289933
